"docauthorid","docauthorname","docid","sourcetitle","docyear","docmonth","docday","authorgender","agewriting","birthyear","deathyear","religionNew","relMin","nationalOrigin","britishEmpire_EU","translated","authorLocation","socialClass","A","I","CCP","Unknown","wageLabour","publicLetter"
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D239","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,12,30,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0014266","Turnbull, Thomas, 1812-1869","S8557-D007","T. Turnbull's Travels from the United States Across the Plains to California",1853,3,29,"M",41,1812,1869,NA,NA,"Scottish",TRUE,FALSE,"USA","Farmer; Miner",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0017671","Hudson, Henry James, 1822-","S9110-D004","Henry James Hudson and the Genoa Settlement",1857,7,1,"M",35,1822,NA,"Mormon",TRUE,"English",TRUE,FALSE,"USA","Government appointee; Politician; Religious leader",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0025643","Humphrey, James, fl. 1824","S9635-D006","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1824,NA,NA,"M",NA,NA,NA,NA,NA,"Irish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0025682","Mee, Patrick, fl. 1844","S9635-D010","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1844,5,27,"M",NA,NA,NA,"Catholic",TRUE,"Irish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D014","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1839,12,25,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D015","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1839,12,25,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D016","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1853,12,5,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D017","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1858,6,15,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D018","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1866,1,29,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D019","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1867,3,22,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026978","Carrothers, Nathaniel, ?-1881","S9635-D020","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1863,3,20,"M",NA,NA,1881,"Anglican",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D023","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1848,10,23,"M",55,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D024","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1852,2,19,"M",59,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D025","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1855,6,15,"M",62,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D026","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1856,11,26,"M",63,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D027","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1857,8,18,"M",64,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D028","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1858,2,15,"M",65,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D029","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1860,1,4,"M",67,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D030","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1862,10,10,"M",69,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D031","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1865,12,15,"M",72,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026981","Carrothers, Joseph, 1793(?)-","S9635-D032","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1870,3,8,"M",77,1793,NA,"Methodist",FALSE,"Irish",TRUE,FALSE,"Canada","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0026998","White, Jane, 1831(?)-1867","S9635-D034","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1849,6,29,"F",18,1831,1867,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0026998","White, Jane, 1831(?)-1867","S9635-D035","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1856,4,1,"F",25,1831,1867,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0026998","White, Jane, 1831(?)-1867","S9635-D036","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1856,9,22,"F",25,1831,1867,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0026998","White, Jane, 1831(?)-1867","S9635-D037","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1858,8,27,"F",27,1831,1867,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0026998","White, Jane, 1831(?)-1867","S9635-D038","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1859,7,19,"F",28,1831,1867,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0026998","White, Jane, 1831(?)-1867","S9635-D039","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1860,12,28,"F",29,1831,1867,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D042","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1862,8,NA,"M",23,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D043","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1863,2,15,"M",24,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D044","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1863,2,15,"M",24,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D045","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1863,6,4,"M",24,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D046","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1868,5,10,"M",29,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D047","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1868,12,14,"M",29,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D048","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1869,12,8,"M",30,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D049","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1870,9,17,"M",31,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D050","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1871,5,23,"M",32,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D051","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1872,2,24,"M",33,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D052","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1872,2,24,"M",33,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0027000","Robb, Alexander, 1839-","S9635-D053","Irish Emigration and Canadian Settlement: Patterns, Links, and Letters",1873,7,8,"M",34,1839,1910,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Miner; Laborer; Rancher; Government employee",TRUE,TRUE,TRUE,FALSE,TRUE,NA
"per0025503","Bishop, Robert Hamilton, 1777-1855","S9819-D013","The Emigrant's Guide to the United States of America",NA,11,4,"M",NA,1777,1855,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"USA","Clergy; Educator; Writer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0007227","Birkbeck, Morris, 1764-1825","S9819-D014","The Emigrant's Guide to the United States of America",NA,NA,NA,"M",NA,1764,1825,"Quaker",FALSE,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0025578","Anonymous English Male Immigrant in Troy, NY, fl. 1804","S9819-D015","The Emigrant's Guide to the United States of America",1804,5,7,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,FALSE,NA
"per0025578","Anonymous English Male Immigrant in Troy, NY, fl. 1804","S9819-D016","The Emigrant's Guide to the United States of America",1805,12,26,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Farmer; Tradesman",TRUE,FALSE,TRUE,FALSE,FALSE,NA
"per0025579","Anonymous Son of English Immigrant, fl. 1804","S9819-D017","The Emigrant's Guide to the United States of America",1812,6,30,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0025580","Anonymous English Male Immigrant near Washington, D.C., fl. 1822","S9819-D018","The Emigrant's Guide to the United States of America",1822,7,30,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0025580","Anonymous English Male Immigrant near Washington, D.C., fl. 1822","S9819-D019","The Emigrant's Guide to the United States of America",1822,12,1,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0026513","Anonymous English Male Immigrant in Cincinnati, fl. 1822","S9819-D020","The Emigrant's Guide to the United States of America",1822,7,22,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0026515","Anonymous English Male Immigrant in Georgetown, Washington, DC, fl. 1825","S9819-D021","The Emigrant's Guide to the United States of America",1825,2,NA,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0027082","Anonymous English Male Immigrant in Brooklyn, fl. 1827","S9819-D022","The Emigrant's Guide to the United States of America",1827,12,12,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0027083","Anonymous English Male Immigrant in Washington, fl. 1827-1828","S9819-D023","The Emigrant's Guide to the United States of America",1827,11,25,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0027083","Anonymous English Male Immigrant in Washington, fl. 1827-1828","S9819-D024","The Emigrant's Guide to the United States of America",1828,11,25,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0027084","Anonymous English Male Immigrant in Marietta, OH, fl. 1828","S9819-D025","The Emigrant's Guide to the United States of America",1828,8,10,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0027085","Anonymous English Male Immigrant in Washington, D.C., fl. 1828","S9819-D026","The Emigrant's Guide to the United States of America",1828,10,4,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0027085","Anonymous English Male Immigrant in Washington, D.C., fl. 1828","S9819-D027","The Emigrant's Guide to the United States of America",1828,10,1,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0027086","Anonymous English Male Immigrant in Georgetown, D.C., fl. 1828","S9819-D028","The Emigrant's Guide to the United States of America",1828,2,25,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0022530","Bell, William, 1780-1857","S9828-D002","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D003","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D004","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D005","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D006","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D007","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D008","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D009","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D010","Hints to Emigrants, In a Series of Letters From Upper Canada",1817,NA,NA,"M",37,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D011","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D012","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D013","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D014","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D015","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D016","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D017","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D018","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D019","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D020","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D021","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D022","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D023","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D024","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D025","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D026","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0022530","Bell, William, 1780-1857","S9828-D027","Hints to Emigrants, In a Series of Letters From Upper Canada",1823,NA,NA,"M",43,1780,1857,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0036137","Howells, H. C., fl. 1831","S9845-D002","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,5,25,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036137","Howells, H. C., fl. 1831","S9845-D003","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,6,24,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036138","Jennings, Joseph, fl. 1931","S9845-D004","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,4,22,"M",NA,NA,NA,NA,NA,NA,NA,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0026513","Anonymous English Male Immigrant in Cincinnati, fl. 1822","S9845-D005","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,12,24,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036140","Lee, Levi, fl. 1830","S9845-D006","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1830,12,15,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036144","Knight, James, fl. 1831","S9845-D007","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,5,28,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Businessman; Tradesman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0036145","Child, D. S., fl. 1831","S9845-D008","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,10,16,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036147","Taylor, J., fl. 1831","S9845-D009","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,10,16,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036149","Anonymous English Tradesman's Wife, fl. 1931","S9845-D010","Advice to Emigrants, Who Intend to Settle in the United States of America, 2nd Edition, Greatly Enlarged and Improved",1831,12,22,"F",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0029173","Buchanan, J. C., fl. 1833","S9865-D009","Counsel for Emigrants",1833,9,7,"M",NA,NA,NA,NA,FALSE,"Irish",TRUE,FALSE,"USA","Government employee",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0025190","Buchanan, Alexander Carlisle, 1786-1840","S9865-D010","Counsel for Emigrants",1834,6,20,"M",48,1786,1840,NA,FALSE,"Irish",TRUE,FALSE,"Canada","Government appointee; Merchant",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029174","Menzies, George, fl. 1834","S9865-D011","Counsel for Emigrants",1834,11,30,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Teacher; Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029174","Menzies, George, fl. 1834","S9865-D012","Counsel for Emigrants",1834,6,28,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Teacher; Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029177","Anonymous Male Scottish Immigrant in Buffalo, NY, fl. 1834","S9865-D013","Counsel for Emigrants",1834,12,15,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Tradesman",FALSE,FALSE,TRUE,FALSE,TRUE,NA
"per0029178","Anonymous Male Scottish Immigrant in Michigan, fl. 1832-1834","S9865-D014","Counsel for Emigrants",1832,9,NA,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Surveyor",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029178","Anonymous Male Scottish Immigrant in Michigan, fl. 1832-1834","S9865-D015","Counsel for Emigrants",1833,6,10,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Surveyor",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029178","Anonymous Male Scottish Immigrant in Michigan, fl. 1832-1834","S9865-D016","Counsel for Emigrants",1834,1,28,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Surveyor",FALSE,FALSE,TRUE,FALSE,FALSE,NA
